indice_tiempo,tipo_cambio_bna_vendedor,tipo_cambio_a3500,tipo_cambio_mae,volumen_mae,tipo_cambio_implicito_en_adrs,futuro_rofex_usd1m,interes_abierto_1m,futuro_rofex_usd2m,interes_abierto_2m,futuro_rofex_usd3m,interes_abierto_3m,futuro_rofex_usd4m,interes_abierto_4m,futuro_rofex_usd5m,interes_abierto_5m,futuro_rofex_usd6m,interes_abierto_6m
2019-12-19,63.0,59.8172,59.815,284100.0,73.51351351351352,60.61,457632.0,62.9,272432.0,64.89,120177.0,67.3,98496.0,69.7,70517.0,72.0,89256.0
2019-12-20,63.0,59.8185,59.815,252650.0,73.23333333333333,60.49,419775.0,62.66,276501.0,64.9,117826.0,67.1,100770.0,69.6,63815.0,71.7,92647.0
2019-12-21,63.0,59.8185,59.815,,73.23333333333333,60.49,419775.0,62.66,276501.0,64.9,117826.0,67.1,100770.0,69.6,63815.0,71.7,92647.0
2019-12-22,63.0,59.8185,59.815,,73.23333333333333,60.49,419775.0,62.66,276501.0,64.9,117826.0,67.1,100770.0,69.6,63815.0,71.7,92647.0
2019-12-23,63.0,59.8633,59.99,115100.0,71.87882496940024,60.63,423405.0,63.0,273305.0,65.2,117929.0,67.4,102801.0,69.6,70157.0,71.9,92647.0
2019-12-24,63.0,59.8633,59.99,,71.26820388349515,60.63,423405.0,63.0,273305.0,65.2,117929.0,67.4,102801.0,69.6,70157.0,71.9,92647.0
2019-12-25,63.0,59.8633,59.99,,71.26820388349515,60.63,423405.0,63.0,273305.0,65.2,117929.0,67.4,102801.0,69.6,70157.0,71.9,92647.0
2019-12-26,63.0,59.9175,59.89,118000.0,73.60703812316716,60.16,404780.0,62.76,287979.0,65.0,119430.0,67.4,88605.0,69.7,65402.0,72.0,92897.0
2019-12-27,63.0,59.8908,59.83,185210.0,73.66017052375152,60.0,388035.0,62.55,324422.0,64.8,137295.0,67.3,89511.0,69.5,63922.0,71.75,93097.0
2019-12-28,63.0,59.8908,59.83,,73.66017052375152,60.0,388035.0,62.55,324422.0,64.8,137295.0,67.3,89511.0,69.5,63922.0,71.75,93097.0
2019-12-29,63.0,59.8908,59.83,,73.66017052375152,60.0,388035.0,62.55,324422.0,64.8,137295.0,67.3,89511.0,69.5,63922.0,71.75,93097.0
2019-12-30,63.0,59.895,59.89,177050.0,74.64702271332106,59.9,388035.0,62.2,366332.0,64.4,138931.0,66.8,89596.0,69.1,61632.0,71.35,91102.0
2019-12-31,63.0,59.895,59.89,,74.92298213185458,59.9,388035.0,62.2,366332.0,64.4,138931.0,66.8,89596.0,69.1,61632.0,71.35,91102.0
2020-01-01,63.0,59.895,59.89,,74.92298213185458,59.9,388035.0,62.2,366332.0,64.4,138931.0,66.8,89596.0,69.1,61632.0,71.35,91102.0
2020-01-02,63.0,59.8518,59.815,136300.0,74.95429616087752,61.64,371644.0,63.65,138961.0,65.75,89594.0,68.15,61632.0,70.5,91105.0,72.25,8693.0
2020-01-03,63.0,59.8335,59.815,243160.0,76.45569620253164,61.45,365852.0,63.3,142063.0,65.55,101055.0,67.55,62633.0,70.0,91102.0,71.75,8694.0
2020-01-04,63.0,59.8335,59.815,,76.45569620253164,61.45,365852.0,63.3,142063.0,65.55,101055.0,67.55,62633.0,70.0,91102.0,71.75,8694.0
2020-01-05,63.0,59.8335,59.815,,76.45569620253164,61.45,365852.0,63.3,142063.0,65.55,101055.0,67.55,62633.0,70.0,91102.0,71.75,8694.0
2020-01-06,63.0,59.819,59.815,141000.0,78.20914214151534,61.27,353793.0,63.3,164974.0,65.4,92133.0,67.5,62420.0,69.5,92407.0,71.4,8794.0
2020-01-07,63.0,59.8195,59.815,168300.0,78.13484562066793,61.17,367728.0,63.18,177427.0,65.26,97454.0,67.29,72022.0,69.39,95336.0,71.25,8972.0
2020-01-08,63.0,59.8177,59.815,195600.0,78.49127182044889,61.09,366887.0,62.95,175328.0,64.95,100281.0,66.83,72657.0,68.8,100339.0,70.65,10972.0
2020-01-09,63.0,59.8152,59.815,312850.0,78.2882882882883,60.98,325126.0,62.7,189059.0,64.7,118454.0,66.5,64963.0,68.21,100109.0,70.02,8305.0
2020-01-10,63.0,59.8163,59.816,236450.0,81.8265119120342,60.93,323310.0,62.64,183603.0,64.69,112406.0,66.5,67179.0,68.35,94720.0,70.15,8305.0
2020-01-11,63.0,59.8163,59.816,,81.8265119120342,60.93,323310.0,62.64,183603.0,64.69,112406.0,66.5,67179.0,68.35,94720.0,70.15,8305.0
2020-01-12,63.0,59.8163,59.816,,81.8265119120342,60.93,323310.0,62.64,183603.0,64.69,112406.0,66.5,67179.0,68.35,94720.0,70.15,8305.0
2020-01-13,63.0,59.88,59.95,233900.0,81.46606914212549,61.2,302074.0,63.6,189607.0,65.8,113570.0,68.2,75486.0,70.5,98833.0,72.75,10691.0
2020-01-14,63.0,60.0367,60.06,169570.0,81.22171945701358,61.45,292897.0,63.9,206255.0,66.4,128553.0,68.66,82455.0,71.15,114096.0,73.75,21838.0
2020-01-15,63.0,60.0075,59.95,187390.0,82.36682400539448,61.1,285499.0,63.22,214849.0,65.5,142484.0,67.7,78815.0,69.9,100405.0,72.0,23683.0
2020-01-16,63.0,59.995,59.975,171210.0,82.50327653997378,60.95,284412.0,62.97,217260.0,65.12,150714.0,67.21,91613.0,69.27,104084.0,71.3,21565.0
2020-01-17,63.0,60.0113,60.005,272820.0,81.02564102564102,60.9,316338.0,62.74,216503.0,64.89,159610.0,66.9,88366.0,68.95,104080.0,70.9,23389.0
2020-01-18,63.0,60.0113,60.005,,81.02564102564102,60.9,316338.0,62.74,216503.0,64.89,159610.0,66.9,88366.0,68.95,104080.0,70.9,23389.0
2020-01-19,63.0,60.0113,60.005,,81.02564102564102,60.9,316338.0,62.74,216503.0,64.89,159610.0,66.9,88366.0,68.95,104080.0,70.9,23389.0
2020-01-20,63.0,60.0333,60.005,272820.0,82.11538461538461,60.62,317038.0,62.35,218486.0,64.47,159654.0,66.45,98425.0,68.65,104085.0,70.4,23392.0
2020-01-21,63.0,60.0592,60.1,173800.0,82.0291777188329,60.73,319273.0,62.65,230074.0,64.95,159116.0,67.0,102761.0,69.1,101309.0,71.2,23464.0
2020-01-22,63.0,60.1148,60.07,166500.0,83.17757009345794,60.74,319708.0,62.74,229599.0,65.35,152598.0,67.55,98811.0,69.65,105603.0,72.0,23410.0
2020-01-23,63.0,60.0908,60.08,127600.0,83.43642611683849,60.6,324638.0,62.56,235338.0,65.19,154463.0,67.4,102981.0,69.65,109253.0,72.0,22650.0
2020-01-24,63.0,60.1025,60.091,135050.0,83.80986418870621,60.55,328946.0,62.55,259150.0,65.17,148142.0,67.5,110501.0,69.65,114388.0,72.0,22200.0
2020-01-25,63.0,60.1025,60.091,,83.80986418870621,60.55,328946.0,62.55,259150.0,65.17,148142.0,67.5,110501.0,69.65,114388.0,72.0,22200.0
2020-01-26,63.0,60.1025,60.091,,83.80986418870621,60.55,328946.0,62.55,259150.0,65.17,148142.0,67.5,110501.0,69.65,114388.0,72.0,22200.0
2020-01-27,63.0,60.1408,60.17,275600.0,83.41818181818182,60.49,315641.0,62.68,261189.0,65.35,143218.0,67.85,110654.0,70.0,116490.0,71.8,22728.0
2020-01-28,63.0,60.1808,60.18,144300.0,84.3598615916955,60.4,306596.0,62.64,281042.0,65.33,145250.0,67.8,109688.0,69.95,121434.0,72.0,23736.0
2020-01-29,63.0,60.2367,60.23,144050.0,84.941013185288,60.36,283319.0,62.43,308773.0,64.92,151938.0,67.25,119445.0,69.3,115263.0,71.5,26547.0
2020-01-30,63.0,60.2475,60.25,105900.0,83.69272237196766,60.32,246142.0,62.31,304828.0,64.78,168941.0,67.16,125213.0,69.26,138103.0,71.5,32227.0
2020-01-31,63.0,60.3312,60.35,196400.0,85.15679442508711,60.33,246142.0,62.38,347655.0,64.95,168153.0,67.4,134342.0,69.6,139715.0,71.8,28790.0
2020-02-01,63.0,60.3312,60.35,,85.15679442508711,60.33,246142.0,62.38,347655.0,64.95,168153.0,67.4,134342.0,69.6,139715.0,71.8,28790.0
2020-02-02,63.0,60.3312,60.35,,85.15679442508711,60.33,246142.0,62.38,347655.0,64.95,168153.0,67.4,134342.0,69.6,139715.0,71.8,28790.0
2020-02-03,63.0,60.4325,60.46,118810.0,83.96971691902567,62.31,366094.0,64.92,171354.0,67.33,135862.0,69.55,144865.0,71.8,34799.0,74.1,20721.0
2020-02-04,63.0,60.579,60.58,153350.0,85.33783783783784,62.49,348955.0,65.1,184206.0,67.5,142078.0,69.7,141728.0,71.95,44682.0,74.25,20721.0
2020-02-05,63.0,60.5763,60.59,97200.0,84.69110658520027,62.33,327205.0,64.95,199243.0,67.45,154078.0,69.75,136384.0,72.1,65673.0,74.3,32641.0
2020-02-06,63.0,60.6732,60.69,114200.0,84.32432432432432,62.4,326547.0,65.11,203001.0,67.62,162168.0,69.96,135926.0,72.3,64721.0,74.5,32541.0
2020-02-07,63.0,60.7745,60.78,77700.0,84.6128170894526,62.47,325138.0,65.43,209237.0,67.95,160949.0,70.4,127659.0,72.85,61721.0,75.25,31544.0
2020-02-08,63.0,60.7745,60.78,,84.6128170894526,62.47,325138.0,65.43,209237.0,67.95,160949.0,70.4,127659.0,72.85,61721.0,75.25,31544.0
2020-02-09,63.0,60.7745,60.78,,84.6128170894526,62.47,325138.0,65.43,209237.0,67.95,160949.0,70.4,127659.0,72.85,61721.0,75.25,31544.0
2020-02-10,63.0,60.9688,60.978,166100.0,84.32288192128085,62.52,331548.0,65.52,207744.0,68.22,166590.0,70.7,143455.0,73.25,66709.0,75.6,29085.0
2020-02-11,63.25,61.112,61.119,120750.0,83.76534788540245,62.83,364307.0,66.12,208822.0,69.1,167894.0,71.67,142906.0,74.1,77213.0,76.3,36212.0
2020-02-12,63.25,61.2297,61.229,136830.0,82.5455773126266,62.78,382110.0,65.89,219762.0,68.83,183920.0,71.4,151437.0,73.8,65839.0,76.0,32336.0
2020-02-13,63.25,61.3808,61.389,127300.0,85.19882179675994,62.85,388025.0,65.99,224170.0,68.92,200280.0,71.53,147381.0,74.05,73829.0,76.45,41205.0
2020-02-14,63.25,61.4522,61.459,163830.0,84.62654097171864,62.53,406723.0,65.4,236479.0,68.28,211636.0,70.7,151421.0,73.1,70246.0,75.43,41010.0
2020-02-15,63.25,61.4522,61.459,,84.62654097171864,62.53,406723.0,65.4,236479.0,68.28,211636.0,70.7,151421.0,73.1,70246.0,75.43,41010.0
2020-02-16,63.25,61.4522,61.459,,84.62654097171864,62.53,406723.0,65.4,236479.0,68.28,211636.0,70.7,151421.0,73.1,70246.0,75.43,41010.0
2020-02-17,63.25,61.655,61.459,,85.56925308194344,62.42,406784.0,65.3,236408.0,67.95,219225.0,70.7,151419.0,72.9,70246.0,75.23,41010.0
2020-02-18,63.25,61.6645,61.662,164000.0,82.22627737226277,62.4,397058.0,65.11,235008.0,67.95,235397.0,70.35,148482.0,72.7,70364.0,75.2,43089.0
2020-02-19,63.5,61.7233,61.729,95880.0,81.22782114975159,62.33,397840.0,64.9,254848.0,67.72,256412.0,70.07,146549.0,72.51,75338.0,74.76,48109.0
2020-02-20,63.5,61.785,61.789,90700.0,80.67784765897973,62.31,386426.0,64.72,273352.0,67.28,268087.0,69.5,147860.0,71.75,73250.0,73.95,46307.0
2020-02-21,63.5,61.8348,61.839,139890.0,79.77915804002761,62.28,381739.0,64.6,277099.0,67.04,287523.0,69.22,151416.0,71.38,77043.0,73.62,68068.0
2020-02-22,63.5,61.8348,61.839,,79.77915804002761,62.28,381739.0,64.6,277099.0,67.04,287523.0,69.22,151416.0,71.38,77043.0,73.62,68068.0
2020-02-23,63.5,61.8348,61.839,,79.77915804002761,62.28,381739.0,64.6,277099.0,67.04,287523.0,69.22,151416.0,71.38,77043.0,73.62,68068.0
2020-02-24,63.5,61.8348,61.839,,82.8673835125448,62.28,381739.0,64.6,277099.0,67.04,287523.0,69.22,151416.0,71.38,77043.0,73.62,68068.0
2020-02-25,63.5,61.8348,61.839,,87.24528301886792,62.28,381739.0,64.6,277099.0,67.04,287523.0,69.22,151416.0,71.38,77043.0,73.62,68068.0
2020-02-26,63.75,62.0842,62.089,104000.0,81.2781954887218,62.25,371546.0,64.85,289700.0,67.4,292229.0,69.8,142913.0,72.3,74321.0,74.7,47675.0
2020-02-27,63.75,62.1375,62.139,136840.0,82.31005372217959,62.21,345609.0,64.99,359683.0,67.7,285343.0,70.25,148925.0,72.7,67843.0,75.35,46274.0
2020-02-28,64.0,62.208,62.21,167300.0,81.25,62.21,345609.0,64.99,421908.0,67.65,288357.0,70.19,185753.0,72.63,66513.0,75.22,47196.0
2020-02-29,64.0,62.208,62.21,,81.25,62.21,345609.0,64.99,421908.0,67.65,288357.0,70.19,185753.0,72.63,66513.0,75.22,47196.0
2020-03-01,64.0,62.208,62.21,,81.25,62.21,345609.0,64.99,421908.0,67.65,288357.0,70.19,185753.0,72.63,66513.0,75.22,47196.0
2020-03-02,64.0,62.2503,62.259,205050.0,81.30733944954129,64.4,450238.0,66.82,296149.0,69.25,189903.0,71.7,75479.0,74.14,52290.0,76.4,21915.0
2020-03-03,64.0,62.3002,62.309,292550.0,81.13425925925925,64.17,428426.0,66.45,275258.0,68.64,198514.0,70.95,72761.0,73.35,66116.0,75.6,30753.0
2020-03-04,64.0,62.3577,62.359,136450.0,80.61901252763448,64.25,425524.0,66.68,280169.0,68.79,206476.0,71.15,74915.0,73.42,69040.0,75.9,33783.0
2020-03-05,64.0,62.418,62.419,120600.0,82.29719484457922,64.38,429789.0,66.83,264674.0,69.1,210393.0,71.55,73114.0,73.85,63717.0,76.34,32901.0
2020-03-06,64.0,62.4793,62.48,164650.0,83.5924713584288,64.29,445406.0,66.7,273920.0,68.97,235948.0,71.34,82093.0,73.6,68898.0,76.1,33112.0
2020-03-07,64.0,62.4793,62.48,,83.5924713584288,64.29,445406.0,66.7,273920.0,68.97,235948.0,71.34,82093.0,73.6,68898.0,76.1,33112.0
2020-03-08,64.0,62.4793,62.48,,83.5924713584288,64.29,445406.0,66.7,273920.0,68.97,235948.0,71.34,82093.0,73.6,68898.0,76.1,33112.0
2020-03-09,64.0,62.5298,62.53,220810.0,86.24497991967871,64.38,484266.0,66.9,316452.0,69.33,257130.0,71.86,77208.0,74.15,65328.0,76.7,36032.0
2020-03-10,64.0,62.5898,62.589,108000.0,84.26763110307414,64.3,494486.0,66.79,317050.0,69.18,254859.0,71.65,67161.0,74.0,69029.0,76.4,34662.0
2020-03-11,64.0,62.6697,62.67,120130.0,87.59842519685039,64.33,500556.0,66.87,318008.0,69.23,263929.0,71.76,76701.0,74.27,69133.0,76.5,36737.0
2020-03-12,64.5,62.8182,62.819,179600.0,90.37800687285223,64.6,550320.0,67.4,350972.0,70.06,272024.0,73.05,88012.0,75.5,73464.0,77.57,44237.0
2020-03-13,64.5,62.8992,62.899,208700.0,87.40499457111834,64.48,556649.0,67.25,371841.0,69.89,289521.0,72.75,101947.0,75.25,74635.0,77.5,53237.0
2020-03-14,64.5,62.8992,62.899,,87.40499457111834,64.48,556649.0,67.25,371841.0,69.89,289521.0,72.75,101947.0,75.25,74635.0,77.5,53237.0
2020-03-15,64.5,62.8992,62.899,,87.40499457111834,64.48,556649.0,67.25,371841.0,69.89,289521.0,72.75,101947.0,75.25,74635.0,77.5,53237.0
2020-03-16,64.5,63.0398,63.039,149070.0,92.64705882352942,64.52,515319.0,67.48,419624.0,70.34,299893.0,73.47,100068.0,76.1,74880.0,78.1,63404.0
2020-03-17,64.5,63.175,63.179,109400.0,88.48167539267016,64.52,506889.0,67.51,429974.0,70.36,293436.0,73.49,100059.0,76.4,66817.0,78.85,65911.0
2020-03-18,65.0,63.33,63.33,205620.0,90.21381578947368,64.58,495182.0,67.75,482104.0,70.71,294937.0,74.0,143988.0,76.9,60372.0,79.6,75111.0
2020-03-19,65.0,63.5497,63.549,92000.0,91.88524590163935,64.54,458467.0,67.87,550380.0,70.81,309441.0,74.0,179805.0,76.9,70734.0,79.65,80837.0
2020-03-20,65.0,63.7688,63.77,88900.0,89.64757709251101,64.57,447473.0,67.99,597858.0,70.95,313908.0,74.1,170003.0,77.15,66826.0,79.65,80847.0
2020-03-21,65.0,63.7688,63.77,,89.64757709251101,64.57,447473.0,67.99,597858.0,70.95,313908.0,74.1,170003.0,77.15,66826.0,79.65,80847.0
2020-03-22,65.0,63.7688,63.77,,89.64757709251101,64.57,447473.0,67.99,597858.0,70.95,313908.0,74.1,170003.0,77.15,66826.0,79.65,80847.0
2020-03-23,65.0,63.7688,63.77,,94.65116279069767,64.57,447473.0,67.99,597858.0,70.95,313908.0,74.1,170003.0,77.15,66826.0,79.65,80847.0
2020-03-24,65.0,63.7688,63.77,,83.97524071526823,64.57,447473.0,67.99,597858.0,70.95,313908.0,74.1,170003.0,77.15,66826.0,79.65,80847.0
2020-03-25,65.25,64.0473,64.05,166900.0,87.27034120734908,64.47,440957.0,67.56,602555.0,70.6,324704.0,73.8,176539.0,76.85,72306.0,79.45,73355.0
2020-03-26,65.25,64.2295,64.229,188010.0,83.43949044585987,64.54,426488.0,67.3,624548.0,69.92,324286.0,72.7,167630.0,75.5,101749.0,78.2,82749.0
2020-03-27,65.5,64.4095,64.409,128900.0,88.27893175074183,64.61,426017.0,67.26,627998.0,69.66,328707.0,72.35,178425.0,75.03,93016.0,77.65,89522.0
2020-03-28,65.5,64.4095,64.409,,88.27893175074183,64.61,426017.0,67.26,627998.0,69.66,328707.0,72.35,178425.0,75.03,93016.0,77.65,89522.0
2020-03-29,65.5,64.4095,64.409,,88.27893175074183,64.61,426017.0,67.26,627998.0,69.66,328707.0,72.35,178425.0,75.03,93016.0,77.65,89522.0
2020-03-30,65.75,64.4697,64.469,137750.0,86.10698365527489,64.58,411173.0,66.97,661973.0,69.35,341930.0,71.9,176805.0,74.49,109399.0,76.85,100883.0
2020-03-31,65.75,64.4697,64.469,,82.19858156028369,64.58,411173.0,66.97,661973.0,69.35,341930.0,71.9,176805.0,74.49,109399.0,76.85,100883.0
2020-04-01,66.0,64.5295,64.53,139000.0,88.58615611192931,64.53,411173.0,66.9,688707.0,69.4,355258.0,71.95,196064.0,74.6,99239.0,77.21,110533.0
2020-04-02,66.0,64.7165,64.72,79950.0,89.23611111111111,66.85,680720.0,69.4,361524.0,72.3,214875.0,74.85,101288.0,77.65,112963.0,80.6,20240.0
2020-04-03,66.0,64.9065,64.91,113200.0,88.62397820163488,66.8,676692.0,69.3,366004.0,72.11,246612.0,74.64,82976.0,77.4,118577.0,80.1,62127.0
2020-04-04,66.0,64.9065,64.91,,88.62397820163488,66.8,676692.0,69.3,366004.0,72.11,246612.0,74.64,82976.0,77.4,118577.0,80.1,62127.0
2020-04-05,66.0,64.9065,64.91,,88.62397820163488,66.8,676692.0,69.3,366004.0,72.11,246612.0,74.64,82976.0,77.4,118577.0,80.1,62127.0
2020-04-06,66.25,64.988,64.99,168800.0,91.01283880171184,66.68,687281.0,69.26,358597.0,72.05,242166.0,74.65,74533.0,77.2,128708.0,79.9,66743.0
2020-04-07,66.5,65.0695,65.069,131570.0,90.6926406926407,66.52,696498.0,69.1,376780.0,71.85,250401.0,74.45,80075.0,77.05,129480.0,79.83,67360.0
2020-04-08,66.5,65.1595,65.16,149300.0,93.88888888888889,66.46,672771.0,68.95,374265.0,71.75,247610.0,74.5,82750.0,77.1,122601.0,79.76,64130.0
2020-04-09,66.5,65.1595,65.16,,95.34555712270804,66.46,672771.0,68.95,374265.0,71.75,247610.0,74.5,82750.0,77.1,122601.0,79.76,64130.0
2020-04-10,66.5,65.1595,65.16,,95.34555712270804,66.46,672771.0,68.95,374265.0,71.75,247610.0,74.5,82750.0,77.1,122601.0,79.76,64130.0
2020-04-11,66.5,65.1595,65.16,,95.34555712270804,66.46,672771.0,68.95,374265.0,71.75,247610.0,74.5,82750.0,77.1,122601.0,79.76,64130.0
2020-04-12,66.5,65.1595,65.16,,95.34555712270804,66.46,672771.0,68.95,374265.0,71.75,247610.0,74.5,82750.0,77.1,122601.0,79.76,64130.0
2020-04-13,66.75,65.3795,65.38,121000.0,102.56222547584187,66.54,685997.0,69.08,388390.0,71.9,256354.0,74.64,112313.0,77.33,130441.0,79.87,88949.0
2020-04-14,66.75,65.498,65.5,148880.0,108.28651685393258,66.81,693112.0,69.46,404638.0,72.37,256735.0,75.3,121592.0,78.11,112288.0,80.85,108701.0
2020-04-15,66.75,65.6195,65.619,155890.0,109.30079155672823,66.85,691709.0,69.49,408796.0,72.35,254363.0,75.2,117103.0,78.12,158310.0,80.8,117410.0
2020-04-16,67.25,65.7395,65.74,104720.0,106.41711229946523,66.88,659705.0,69.58,420152.0,72.45,266974.0,75.32,119569.0,78.18,169341.0,80.85,125907.0
2020-04-17,67.25,65.8595,65.86,149800.0,103.47885402455661,66.84,636492.0,69.44,424440.0,72.18,259549.0,74.82,127094.0,77.55,159598.0,80.12,126124.0
2020-04-18,67.25,65.8595,65.86,,103.47885402455661,66.84,636492.0,69.44,424440.0,72.18,259549.0,74.82,127094.0,77.55,159598.0,80.12,126124.0
2020-04-19,67.25,65.8595,65.86,,103.47885402455661,66.84,636492.0,69.44,424440.0,72.18,259549.0,74.82,127094.0,77.55,159598.0,80.12,126124.0
2020-04-20,67.5,65.9778,65.98,123220.0,106.76229508196721,66.79,625157.0,69.3,430818.0,71.95,263071.0,74.45,123004.0,77.0,152173.0,79.45,133349.0
2020-04-21,67.75,66.0895,66.09,182150.0,110.36496350364965,66.81,618222.0,69.41,427965.0,72.16,269779.0,74.78,117807.0,77.43,158286.0,80.0,128272.0
2020-04-22,67.75,66.225,66.23,182900.0,111.91904047976013,66.84,583475.0,69.45,447088.0,72.22,281447.0,74.86,119670.0,77.58,149376.0,80.2,162712.0
2020-04-23,67.75,66.3167,66.32,97750.0,113.65079365079366,66.78,548120.0,69.41,462155.0,72.21,279954.0,74.88,130976.0,77.59,161091.0,80.21,170442.0
2020-04-24,68.25,66.425,66.43,155250.0,111.9672131147541,66.82,541535.0,69.54,479442.0,72.41,290428.0,75.16,142075.0,77.95,198907.0,80.62,182957.0
2020-04-25,68.25,66.425,66.43,,111.9672131147541,66.82,541535.0,69.54,479442.0,72.41,290428.0,75.16,142075.0,77.95,198907.0,80.62,182957.0
2020-04-26,68.25,66.425,66.43,,111.9672131147541,66.82,541535.0,69.54,479442.0,72.41,290428.0,75.16,142075.0,77.95,198907.0,80.62,182957.0
2020-04-27,68.25,66.525,66.53,149250.0,117.62225969645868,66.77,524517.0,69.54,537617.0,72.47,289877.0,75.32,141163.0,78.22,197116.0,80.93,185557.0
2020-04-28,68.5,66.635,66.63,127300.0,116.76217765042979,66.76,523691.0,69.55,556889.0,72.5,300193.0,75.39,144397.0,78.28,209060.0,81.03,195890.0
2020-04-29,68.5,66.745,66.75,117900.0,110.36096256684492,66.75,520617.0,69.4,560691.0,72.27,316441.0,74.95,167086.0,77.64,237561.0,80.3,218744.0
2020-04-30,68.75,66.835,66.84,153100.0,113.27247191011236,66.84,520617.0,69.23,565920.0,71.95,322600.0,74.53,170335.0,77.13,263734.0,79.6,254984.0
2020-05-01,68.75,66.835,66.84,,121.64404223227753,66.84,520617.0,69.23,565920.0,71.95,322600.0,74.53,170335.0,77.13,263734.0,79.6,254984.0
2020-05-02,68.75,66.835,66.84,,121.64404223227753,66.84,520617.0,69.23,565920.0,71.95,322600.0,74.53,170335.0,77.13,263734.0,79.6,254984.0
2020-05-03,68.75,66.835,66.84,,121.64404223227753,66.84,520617.0,69.23,565920.0,71.95,322600.0,74.53,170335.0,77.13,263734.0,79.6,254984.0
2020-05-04,68.75,66.925,66.93,160600.0,115.36827195467423,69.05,573039.0,71.74,339998.0,74.34,190254.0,76.94,283334.0,79.42,255092.0,81.85,38784.0
2020-05-05,68.75,67.005,67.0,197600.0,121.08695652173913,68.88,578766.0,71.6,338418.0,74.19,240007.0,76.72,334907.0,79.17,281192.0,81.6,44336.0
2020-05-06,69.25,67.095,67.1,114550.0,119.37931034482759,68.76,587916.0,71.45,345512.0,74.05,243985.0,76.5,346126.0,78.95,292702.0,81.45,50509.0
2020-05-07,69.25,67.185,67.19,82350.0,119.89795918367348,68.88,579874.0,71.6,342064.0,74.15,251878.0,76.65,350877.0,79.1,305804.0,81.6,41844.0
2020-05-08,69.25,67.275,67.27,112200.0,116.48148148148148,68.85,554255.0,71.67,397022.0,74.25,281778.0,76.81,373636.0,79.25,317757.0,81.75,55910.0
2020-05-09,69.25,67.275,67.27,,116.48148148148148,68.85,554255.0,71.67,397022.0,74.25,281778.0,76.81,373636.0,79.25,317757.0,81.75,55910.0
2020-05-10,69.25,67.275,67.27,,116.48148148148148,68.85,554255.0,71.67,397022.0,74.25,281778.0,76.81,373636.0,79.25,317757.0,81.75,55910.0
2020-05-11,69.25,67.365,67.37,121100.0,118.95573212258796,68.75,550017.0,71.55,394927.0,74.11,295307.0,76.66,385240.0,79.15,320593.0,81.66,55467.0
2020-05-12,69.25,67.455,67.46,106600.0,121.30584192439862,68.74,556101.0,71.5,394066.0,74.0,293326.0,76.5,395172.0,78.95,316108.0,81.5,57737.0
2020-05-13,69.75,67.545,67.54,147600.0,125.78814627994956,68.7,576201.0,71.52,451592.0,74.07,302730.0,76.61,409697.0,79.05,333996.0,81.6,55812.0
2020-05-14,69.75,67.635,67.64,99040.0,123.52245862884159,68.62,587696.0,71.42,581101.0,74.06,288613.0,76.6,412665.0,79.05,337430.0,81.5,106391.0
2020-05-15,69.75,67.725,67.73,114100.0,122.44047619047619,68.48,590764.0,71.12,686618.0,73.85,288662.0,76.53,416270.0,79.06,374836.0,81.55,162221.0
2020-05-16,69.75,67.725,67.73,,122.44047619047619,68.48,590764.0,71.12,686618.0,73.85,288662.0,76.53,416270.0,79.06,374836.0,81.55,162221.0
2020-05-17,69.75,67.725,67.73,,122.44047619047619,68.48,590764.0,71.12,686618.0,73.85,288662.0,76.53,416270.0,79.06,374836.0,81.55,162221.0
2020-05-18,70.0,67.815,67.82,147000.0,119.96625421822272,68.47,581472.0,70.44,693163.0,72.78,411025.0,75.66,424313.0,78.45,381687.0,81.05,169565.0
2020-05-19,70.0,67.905,67.9,143900.0,120.08244994110719,68.5,550513.0,70.48,687446.0,72.64,527438.0,75.5,443879.0,78.45,396183.0,80.9,164593.0
2020-05-20,70.0,67.995,68.0,131900.0,119.63470319634703,68.5,552242.0,70.53,695497.0,72.63,586789.0,75.46,449348.0,78.45,407544.0,80.93,199595.0
2020-05-21,70.0,68.085,68.09,115450.0,118.3368869936034,68.49,558057.0,70.56,701053.0,72.66,650922.0,75.42,506240.0,78.47,436464.0,81.1,206676.0
2020-05-22,70.25,68.175,68.18,101190.0,114.98422712933754,68.52,538730.0,70.59,733738.0,72.69,750629.0,75.54,554285.0,78.62,439293.0,81.5,204759.0
2020-05-23,70.25,68.175,68.18,,114.98422712933754,68.52,538730.0,70.59,733738.0,72.69,750629.0,75.54,554285.0,78.62,439293.0,81.5,204759.0
2020-05-24,70.25,68.175,68.18,,114.98422712933754,68.52,538730.0,70.59,733738.0,72.69,750629.0,75.54,554285.0,78.62,439293.0,81.5,204759.0
2020-05-25,70.25,68.175,68.18,,114.98422712933754,68.52,538730.0,70.59,733738.0,72.69,750629.0,75.54,554285.0,78.62,439293.0,81.5,204759.0
2020-05-26,70.25,68.265,68.27,138230.0,114.06086044071354,68.52,460247.0,70.46,786189.0,72.53,847571.0,75.28,558635.0,78.32,445807.0,81.22,204592.0
2020-05-27,70.25,68.355,68.36,129650.0,111.43892339544513,68.53,428996.0,70.5,799987.0,72.57,900931.0,75.38,568211.0,78.49,446642.0,81.55,204792.0
2020-05-28,70.25,68.445,68.45,157810.0,113.59003397508494,68.54,423426.0,70.53,834291.0,72.63,964823.0,75.44,595700.0,78.62,429074.0,81.76,204817.0
